trtid10,pop90,nhwht90,nhblk90,ntv90,asian90,hisp90,haw90,hu90,vac90,ohu90,mhmval90,mrent90,own90,rent90,mhmval90a17,mrent90a17,pnhwht90,pnhblk90,pntv90,pasian90,phisp90,phaw90,pvac90,pohu90,pown90,prent90
37063000101,2881.037191,1485.020388,1349.016177,8.000066409,14.00030548,25.00026564,0,1231.018834,62.00144772,1169.017386,57800.15228,335.0000406,695.0070792,474.0103067,107310.3437044541,621.9528509829054,51.54464484662044,46.8239764906249,0.2776800811177033,0.48594671126548467,0.8677522705398495,0.0,5.036596192321133,94.96340378493349,56.45787537967109,38.50552839713905
37063000102,3637.000076,2845.00006,692,11,32,52,0,1957,90,1867,66500.00139,359.0000075,786,1081,123462.26997704332,666.5106003199373,78.22381084822392,19.026669935103957,0.3024470654424039,0.8798460085597206,1.4297497639095458,0.0,4.598875830352581,95.40112416964742,40.1635155850792,55.23760858456822
37063000200,2801.962755,1535.979583,1217.983765,4.99993372,22.99969482,19.99973488,0,1417.981201,108.9985504,1308.982544,72799.99936,337.0000001,532.9929199,775.9896851,135158.691540486,625.6659266907396,54.81798715058224,43.46894914382971,0.178443975069897,0.82084227490026,0.713775900279588,0.0,7.6868826133330375,92.31310986893682,37.58815134672579,54.72496282410164
37063000301,2337.000038,910.0000149,1364,7,22,31,0,1245,94,1151,54000.00089,269.0000044,248,903,100255.07592913088,499.4188041032557,38.938810445154125,58.36542481048945,0.29952930621218926,0.9413778195240234,1.326486927511124,0.0,7.550200803212852,92.44979919678715,19.919678714859437,72.53012048192771
37063000302,3352.000013,2420.000009,827,2,32,68,1,1721,85,1636,92800.00036,327.0000013,652,984,172290.20238846098,607.1001744229304,72.19570404578039,24.671837613146216,0.05966587089031733,0.9546539342450773,2.028639610270789,0.029832935445158665,4.9389889599070305,95.06101104009296,37.8849506101104,57.17606042998257
37063000401,2476.914088,2292.867055,149.8343558,5.024539877,8.065439671,21.12269938,0,1211.390593,41.21676891,1170.173824,81069.99734,365.549306,825.1002045,345.0736196,150512.5667581473,678.6698671269429,92.56950275782032,6.049235075447639,0.2028548305870833,0.32562452246829804,0.852782883440889,0.0,3.4024342890039265,96.59756570356659,68.11182200586892,28.48574370595265
37063000402,1440.085895,1185.132929,203.1656494,5.975460052,15.93456078,29.87730026,0,825.609436,52.78322983,772.8261719,58599.99689,290.9999947,267.8998108,504.9263916,108795.31557085097,540.2634459850133,82.29598894863143,14.107884127286727,0.4149377528623041,1.1065007188338583,2.0746887643115204,0.0,6.393244496541825,93.60675135258506,32.448734125175385,61.15802092165041
37063000500,3942.452472,1419.227053,2332.809691,3.951811749,106.623086,75.89881699,0.000425883,1988.4911,192.1802626,1796.310913,43767.1435,302.0261217,200.2272869,1596.08355,81257.00411990617,560.7342826770539,35.99858370087156,59.17153618383557,0.10023739733240847,2.7044862749077168,1.9251675836055582,1.0802489136513298e-05,9.664627747139527,90.33537605473819,10.069307672536226,80.26606455517957
37063000600,4528.757784,3015.814197,1370.08979,6.05840927,84.59581292,51.1399343,0,2301.631775,153.8810523,2147.750753,102406.8176,351.0090306,925.8174014,1221.933413,190125.98342475056,651.6747487893166,66.59252582804946,30.25310372836667,0.13377640313209563,1.867969473193623,1.1292265283137075,0.0,6.685737222236603,93.31426409422072,40.224392600766905,53.0898741611264
37063000700,2659.999989,1733.999993,873,10,14,24,0,1349,66,1283,109799.9995,253.9999989,678,605,203851.9834344957,471.57016214854104,65.18796993122845,32.81954900790039,0.37593985117869866,0.526315791650178,0.9022556428288768,0.0,4.892512972572276,95.10748702742772,50.259451445515204,44.84803558191253
37063000900,1967.000005,50.00000012,1916,0,0,1,0,986,157,829,41600.0001,219.0000005,184,645,77233.53888776856,406.59002438411255,2.541942043360595,97.40721886780067,0.0,0.0,0.05083884074519868,0.0,15.922920892494929,84.07707910750507,18.66125760649087,65.41582150101421
37063001001,4415.915389,1037.679401,3329.183171,19.00189394,7.032197021,20.01704548,0,1894.419644,222.0289503,1672.390693,46015.30524,254.0268856,507.2053575,1165.185336,85430.8860130527,471.620079335681,23.498625077483343,75.39055615270532,0.4303047560044634,0.1592466431426003,0.45329322952750084,0.0,11.720156671897348,88.27984329115202,26.773653826195225,61.506189491350106
37063001002,4896.999952,1401.999986,3443,10,5,35,0,2086,180,1906,54299.99947,280.9999972,659,1247,100812.04592766473,521.6976961307521,28.62977332534799,70.30835274143372,0.2042066591386399,0.10210332956931994,0.7147233069852397,0.0,8.62895493767977,91.37104506232023,31.59156279961649,59.779482262703745
37063001100,2731.000032,377.0000045,2288,18,0,48,0,1352,152,1200,37500.00044,219.0000026,136,1064,69621.58017576732,406.59002828292097,13.80446723114502,83.7788346096951,0.6590992233280208,0.0,1.7575979288747223,0.0,11.242603550295858,88.75739644970415,10.059171597633137,78.69822485207101
37063001301,1524.493724,7.988803807,1510.517994,0.000552425,0.999567246,1.994715095,0,818.0165959,110.7204985,707.2960592,50401.15322,237.9723254,230.4039504,476.8921393,93573.54369826676,441.8135770147177,0.5240299570429717,99.08325434339407,3.623662015154351e-05,0.06556716044571924,0.13084442812701275,0.0,13.535238655908058,86.46475667426003,28.16617065653839,58.29858974625236
37063001303,3649.000052,19.00000027,3591,9,3,26,0,893,62,831,60900.00086,267.0000038,448,383,113065.44647546645,495.7056520901704,0.5206906001436253,98.41052202867988,0.24664291235258115,0.08221430411752705,0.7125239690185677,0.0,6.9428891377379625,93.05711086226204,50.16797312430011,42.889137737961924
37063001304,2843.000002,30.00000002,2783,7,0,23,0,1218,96,1122,60200.00004,234.0000002,379,743,111765.84213837559,434.43865557068955,1.0552233555714223,97.8895532199159,0.2462187828025193,0.0,0.8090045720654205,0.0,7.8817733990147785,92.11822660098522,31.11658456486043,61.00164203612479
37063001400,3084.037649,15.02113954,3051.000697,1,1.002642468,12.00528494,0,1304.166824,117.293314,1186.87351,51597.65614,192.0664563,312.6104102,874.2630998,95794.94164487756,356.5858674524847,0.4870608354885229,98.92877598265663,0.03242502569072885,0.03251070778351577,0.3892716726040202,0.0,8.993735451746163,91.00626454825384,23.970124407949207,67.03614014030464
37063001501,4600.000083,3950.000072,202,5,284,155,1,140,0,140,67500.00122,418.0000076,1,139,125318.84511099546,776.0485520302236,85.86956523322306,4.391304268591684,0.10869565021266545,6.173912932079397,3.3695651565926283,0.02173913004253309,0.0,100.0,0.7142857142857143,99.28571428571429
37063001502,5187.789682,2443.958723,2111.100586,23.98977852,513.7811279,90.96124268,0.999574125,2635.876953,143.9386749,2491.938232,55699.99919,329.0000121,104.9552841,2386.98291,103411.25103722158,610.8133453730852,47.1098265891497,40.693642483712395,0.4624277387966786,9.90366147036876,1.7533718260708782,0.019267822835382246,5.460750917685193,94.53924733337125,3.981797556238203,90.55744833928142
37063001503,0,0,0,0,0,0,0,1,1,0,,,0,0,,,,,,,,,100.0,0.0,0.0,0.0
37063001601,4349.387536,3562.712274,723.5834961,10.84389496,35.48910904,16.7587471,0,1512.230347,51.26204681,1460.968384,92400.0005,477.9999924,1313.097046,147.8712921,171547.57246855352,887.4430507844753,81.91296463033778,16.63644570898499,0.24932004495448576,0.8159564707963057,0.38531280464864054,0.0,3.3898305844539443,96.61017495769116,86.8318142540225,9.778357668416769
37063001603,4812.933456,4447.545851,273.5415344,3.993307114,42.92805099,44.92470551,3.993307114,1695.158936,29.94980431,1665.209106,92800.00221,528.0000176,1554.394775,110.81427,172290.20582312558,980.2718700486754,92.40821406860523,5.683468032556982,0.08297033712406265,0.8919311139962706,0.9334163025668893,0.08297033712406265,1.7667844397335024,98.23321404477439,91.69610837010035,6.537102076191396
37063001604,5311.172608,4692.164649,502.003978,5.00036164,64.0029333,44.0006831,0,1801.067667,48.00188857,1753.065778,128504.3851,572.6806941,1645.056737,108.009041,238578.08653874588,1063.2249171087535,88.34517337908368,9.451848302648875,0.09414797840439534,1.2050621966907087,0.8284551519512582,0.0,2.665190733780465,97.3348092423448,91.33786404261734,5.996945199727468
37063001705,4255.856485,3809.281743,369.7677794,2.074340147,68.28036785,4.439023846,0.00673699,1888.626237,57.15880685,1831.467519,83475.1836,456.3108435,1282.660171,548.8072861,154977.97652010634,847.1755094146677,89.50681857872846,8.688445691325985,0.04874083875504556,1.6043860522707454,0.10430388951426309,0.0001582992759211898,3.026475314713104,96.9735293897646,67.91498211088339,29.05854400136664
37063001706,3212.000064,2694.000054,324,8,114,67,0,1800,104,1696,96700.00193,437.0000087,579,1117,179530.84955660734,811.3234876142861,83.87297634873273,10.087172899881985,0.24906599752795028,3.5491904647732913,2.0859277292965834,0.0,5.777777777777778,94.22222222222221,32.166666666666664,62.05555555555555
37063001707,4294.827475,4096.835428,98.99602509,8.999638557,72.99707031,16.99931717,0,1683.932373,46.99811172,1636.934204,97000.00304,518.9999889,1411.943237,224.9909668,180087.82425227706,963.5626377188302,95.3899883487171,2.305005862662737,0.2095459854764015,1.6996508179877472,0.39580908124836844,0.0,2.790973822557421,97.20902277588078,83.84797748644505,13.361045277558778
37063001708,3069.610776,702.2863339,2337.416205,4.156101167,5.510876536,20.24124727,0,1140.769018,33.7379328,1107.031086,75914.22674,415.2781541,624.9024334,482.1286523,140940.48963857262,770.9952256447974,22.878676977253352,76.146989816275,0.1353950539754034,0.17953014040370308,0.6594076170261659,0.0,2.9574727458104935,97.04252732431765,54.77905023188489,42.2634770661347
37063001709,3104.000006,518.000001,2556,12,11,7,0,1115,162,953,54700.0001,341.0000007,468,485,101554.67727713526,633.0922296029647,16.68814432985539,82.34536066556953,0.38659793739704007,0.3543814426139534,0.2255154634816067,0.0,14.52914798206278,85.47085201793722,41.973094170403584,43.49775784753363
37063001710,2992.730575,2146.68287,704.0392854,11.99978205,91.00938124,35.99897451,1.41426E-06,1364.322236,93.00693971,1271.315242,84499.52742,386.0118489,587.2373343,684.0779691,156879.74810823705,716.6601219108553,71.72990739401925,23.524980540555344,0.40096432837092255,3.0410148511280535,1.2028805670219744,4.725650921650372e-08,6.817080104380854,93.18291591635393,43.04242200300839,50.140498413748645
37063001711,4066.413098,2648.035496,1298.192993,10.92587757,42.71025085,64.56200409,0.993261635,2056.051514,171.834259,1884.217285,72499.99843,419.0000172,427.1025085,1457.114746,134601.71717899985,777.9051453029178,65.11968735548274,31.924769119952305,0.26868587393085364,1.050317560481161,1.5876892616186435,0.024425989466946182,8.357488021576875,91.64251343753052,20.77294783675347,70.86956411735119
37063001801,4766.543927,3661.470459,1049.065212,9.000453494,15.00408145,31.00344655,0,1838.208698,97.007528,1741.20117,68201.80805,299.0008845,1336.17133,405.0298399,126621.802441914,555.1177015624081,76.81604355431759,22.008927811565723,0.1888255648503961,0.3147790449388216,0.6504387041181253,0.0,5.27728587649192,94.72271412350808,72.68877203408816,22.03394208397985
37063001802,5333.999954,2021.999983,3158,15,39,100,0,2089,147,1942,62099.99947,304.9999974,1142,800,115293.33443431056,566.2555072917467,37.90776153801219,59.20509987315984,0.28121485056915696,0.7311586114798081,1.8747656704610463,0.0,7.036859741503111,92.96314025849689,54.6673049305888,38.29583532790809
37063001806,1978.513126,1711.280238,237.210434,1.649585724,14.84627151,12.53685188,0,759.1393433,27.3831234,731.7562256,82299.99845,311.0000036,623.213501,108.5427399,152796.15662191712,577.3949714999343,86.49324664626967,11.989328293190207,0.08337502047989952,0.7503751840158375,0.6336501747322751,0.0,3.60712741892217,96.39287333192813,82.09474406778516,14.29813127958323
37063001807,4017.942963,3475.249316,481.7243652,3.349960804,30.14964676,25.45970154,0,1541.651978,55.6093483,1486.042603,82299.99672,311.0000079,1265.615234,220.4274139,152796.1534100416,577.3949794832088,86.49324661904116,11.98932811232144,0.08337502136911246,0.7503751804751541,0.6336501482089357,0.0,3.6071272306310367,96.39287103746057,82.09474330528832,14.298130644632428
37063001808,1923.754747,1837.156029,66.2799141,5.803372679,3.386573812,11.12879261,0,766.7035255,32.89628374,733.8072646,82701.33438,308.0060299,583.8496137,149.957651,153541.26705658544,571.8364334318561,95.4984533171369,3.4453411591763574,0.3016690504883781,0.1760397897539275,0.5784933150836821,0.0,4.2906133395626345,95.70938963942459,76.15063636485131,19.558753287616128
37063001809,2059.563972,1965.703689,71.85299242,6.207953715,3.805975124,11.98371692,0,821.153033,35.29703116,785.85604,82703.46986,308.7854328,624.6399074,161.2160717,153545.2317363265,573.2834537213198,95.44271096814467,3.4887477833584866,0.30142077640693943,0.18479518848371077,0.5818569892909353,0.0,4.298471751488982,95.70153289563505,76.06863547930169,19.63288999993257
37063001900,1757.155241,1657.203293,77.96251678,0,0,21.98942757,0,721.6530762,41.97981644,679.6732178,88800.00149,309.0000052,543.7385864,135.9346466,164863.90268811132,573.681823571315,94.31171784553783,4.436859929099458,0.0,0.0,1.2514220176406143,0.0,5.81717418306489,94.1828200025069,75.34625768702571,18.836564421756428
37063002007,4386.888081,2830.347059,1419.669312,8.99157238,99.90635681,25.97565269,1.998127103,1850.265747,104.9016724,1745.364014,102300.0023,532.9999861,1371.714233,373.6497803,189927.6727611321,989.5546888143987,64.51833296724581,32.361648753901726,0.20496470878624173,2.27738558552937,0.592120250400343,0.0455477109537867,5.669546256805888,94.33045046798891,74.13606587183934,20.19438455831718
37063002008,2316.999964,2221.999966,47,2,41,5,0,916,40,876,217099.9967,539.9999917,834,42,403062.52397494286,1002.550727358211,95.89987054484045,2.0284851415733556,0.086318516662696,1.7695295915852678,0.21579629165673994,0.0,4.366812227074235,95.63318777292577,91.0480349344978,4.585152838427948
37063002009,4648.727728,26.48141381,4600.74317,8.018017029,5.307488056,8.162284006,0,1775.000453,106.2758556,1668.724597,59438.62299,296.5358735,1248.95984,419.7647573,110352.28819947959,550.5412226568882,0.5696486298928282,98.96779160218436,0.17247766481797275,0.11417076599328857,0.17558102955432972,0.0,5.9873706184344275,94.01262935903036,70.36391669022295,23.648712685708816
37063002013,4122.999955,3291.999964,607,20,119,83,0,1453,45,1408,85799.99907,541.9999941,1120,288,159294.1718464888,1006.263882713132,79.84477322168682,14.722289755639833,0.48508368222866005,2.8862479092605278,2.0130972812489394,0.0,3.0970406056434965,96.9029593943565,77.08189951823813,19.821059876118376
37063002015,4041.385307,2426.415685,1326.107795,12.99643941,178.9285754,95.93581621,0.001872901,2144.756279,171.9397122,1972.816521,89042.22927,411.0272397,404.9131877,1567.903333,165313.61683766317,763.103082331534,60.03920687288231,32.813198798517824,0.3215837744421235,4.427406985671015,2.373834933378699,4.6343044716770434e-05,8.016748284339677,91.98324958021954,18.879216797947414,73.10403276828453
37063002016,2908.744874,1490.734063,1269.868708,9.740796901,86.74988692,51.65053953,0.972913265,1818.353678,251.1659542,1567.187755,93988.31492,426.9840579,155.0556958,1412.132028,174496.39802692353,792.7281192549053,51.25007959017035,43.65692981020102,0.33487972726892373,2.982382115922897,1.7756985149052302,0.03344787209412715,13.812821853021267,86.18717986281655,8.527257247915882,77.65992089906285
37063002017,3591.616475,3291.386431,138.1351711,12.00139622,102.0599577,48.03352669,2.10194E-07,1459.700508,83.05607675,1376.64434,131793.2589,474.0306909,1143.490216,233.1541852,244684.12889255976,880.073743067634,91.64081003387201,3.846044589156753,0.3341502719886037,2.8416162585956513,1.337379061053561,5.852350925080329e-09,5.689939566014044,94.31005418270362,78.33731712313687,15.972741252207609
37063002018,3881.907885,3317.509991,341.1359702,4.260644441,140.867611,78.13134868,0.027086703,1690.326548,135.6703177,1554.656306,117215.6366,508.877698,1161.218796,393.4374499,217619.673217276,944.7698409404848,85.4608117781239,8.787842996434213,0.10975645397108644,3.6288241548524023,2.0127048604606443,0.0006977677936322283,8.026278582710871,91.97372589571373,68.69789730120243,23.275825038985307
37063002019,1385.58289,989.1476757,346.5467664,2.259359525,30.7798799,16.20525029,0,694.521975,80.9942241,613.5277357,118793.791,505.0283025,387.9760168,225.5517494,220549.6359319468,937.6231477594996,71.38856021093044,25.010901108918866,0.16306202547001716,2.221439086910203,1.1695619516490998,0.0,11.661866292999584,88.33813151844475,55.862309727492786,32.47582618246169
37063002020,742.3430534,529.9480175,185.6666895,1.210479622,16.49069925,8.682161398,0,372.0986844,43.39365102,328.7050487,118793.7935,505.0282991,207.8629123,120.8421211,220549.64057338543,937.6231414471431,71.3885601909776,25.01090144908467,0.16306202589973612,2.2214391546430003,1.1695618835839974,0.0,11.661866284201244,88.33813783298612,55.86230777331929,32.47582594785439
37063002021,770.9493529,550.3696428,192.8213911,1.257125615,17.12616972,9.016730431,0,386.4375787,45.06583284,341.3717421,118793.7933,505.0282844,215.8729407,125.4987938,220549.64020207035,937.6231141554839,71.38856018618236,25.010902515798712,0.1630620235001432,2.2214390161400708,1.169561968900123,0.0,11.66186606168175,88.33813296532799,55.86230547924711,32.475825519398434
37063002022,1399.582454,999.1417622,350.0482036,2.282187485,31.09087154,16.36898288,0,701.5392818,81.81257001,619.726712,118793.7934,505.0283003,391.8960158,227.8306656,220549.64038772788,937.6231436750336,71.38856016267263,25.010902544509893,0.16306202456865038,2.2214390764290046,1.169561881346649,0.0,11.66186586160741,88.33813416832676,55.862305357225104,32.47582444926464
37063002023,2136.961431,1756.283593,251.5393372,2.245887041,99.94197083,26.95064354,0,930.1715088,57.64443207,872.5270996,121900.0062,561.0000223,567.0864258,305.4406128,226316.55881334792,1041.5388686103893,82.18602205553798,11.77088802591496,0.10509721927686022,4.676826141089113,1.2611665867730861,0.0,6.197183156509083,93.80281930217728,60.96579183892544,32.83702090532146
37063002024,3571.997061,2935.682293,420.45578,3.754069328,167.0560913,45.04883194,0,1554.810425,96.35444641,1458.455933,121900.0005,561.0000066,947.9025269,510.5534363,226316.54823086783,1041.5388394621548,82.1860220729896,11.770888184389802,0.10509721211665914,4.676826112875684,1.2611665455118917,0.0,6.197182940164554,93.80281412764518,60.96579439258648,32.83702167741768
37063002025,2838.164057,1051.983589,1695.63147,5.767453671,52.4838295,29.9907608,0,1317.863159,160.3352203,1157.527954,84900.00226,468.9999927,666.7176514,490.8103333,157623.2598643515,870.7338722953182,37.06563707638413,59.74395545662426,0.20321072197272214,1.849217608494293,1.056695814536559,0.0,12.166302639620264,87.83369852135003,50.59081034679716,37.242890504081544
37063002026,2083.290689,772.353927,1244.459525,4.23348719,38.53216514,22.01770885,0,967.3452477,117.679169,849.6661321,84899.76931,468.988264,489.3843648,360.2817367,157622.82737510055,870.7120970788428,37.07374736891554,59.73527993817094,0.20321154471400799,1.8495817863274673,1.056871658201896,0.0,12.165167429084793,87.83483809117803,50.590455265437086,37.244379662444274
37063002027,2295.258875,1703.634359,459.3231506,4.749279499,80.73774719,42.74351501,0,1052.304565,72.59613037,979.7084961,83799.99957,422.9999952,514.9575806,464.7509155,155581.0218756366,785.3314062565379,74.22406150155938,20.01182331121582,0.2069169430398129,3.517587844639093,1.8622524664020743,0.0,6.898775581193075,93.10123026027166,48.93617282749316,44.16505743277851
37063002028,845.8224166,627.8037505,169.2644958,1.750149846,29.75254822,15.7513485,0,387.7832031,26.75229073,361.0309143,83799.99848,422.9999986,189.7662506,171.2646637,155581.01985196932,785.3314125688945,74.22406147895892,20.01182428817647,0.2069169380772829,3.51758804638898,1.86225242921754,0.0,6.8987750155597185,93.10122548214106,48.936170799296804,44.16505468284426
37063002100,4112.001645,3525.001347,537.0002748,5.000004118,14.00001348,31.00000636,0,1596.000574,105.0000195,1491.000555,102699.9957,295.0000386,1228.000499,263.0000561,190670.29068756214,547.6898292869554,85.72470663493618,13.059339979908982,0.12159538224114694,0.3404671176876438,0.753890903659889,0.0,6.578946224113326,93.42105380721499,76.94235948313639,16.478694330344272
37063002200,1247.000005,352.0000017,839,14,4,38,0,539,84,455,55667.41604,282.527324,89,366,103350.75796086191,524.5332935711025,28.22774661496493,67.28147527152576,1.1226944622185466,0.32076984634815614,3.0473135403074836,0.0,15.584415584415584,84.4155844155844,16.512059369202227,67.90352504638219
37063002300,2009.468577,32.99005652,1964.481262,2.999447584,3.997790337,5,0,824.8165894,72.98618889,751.8304138,53226.90571,215.9318171,117.9856377,633.8447571,98819.766397762,400.89371040889444,1.6417304006441302,97.761233217831,0.14926571225502672,0.19894764131959847,0.24882200484392047,0.0,8.848777998402367,91.15122361286492,14.30446952889573,76.84675178042679
37063980100,226.3883372,168.0346186,45.30443573,0.468435824,7.963408947,4.215922356,0,103.7919922,7.160376072,96.63161469,83800.00301,423.0000006,50.79182434,45.83979034,155581.02826225612,785.3314162820453,74.22406148579635,20.011824058752794,0.20691694183263784,3.5175879842099924,1.8622524499906086,0.0,6.8987750598354936,93.10122355470118,48.93616864211226,44.16505490295426
